review_id,product_category,review_text,rating,review_date,verified_purchase,helpful_votes,sentiment,sentiment_score
R08021,Sports,Outstanding product! Exceeded my expectations completely.,5,2023-10-20 18:13:21.440144012,True,4,Positive,0.6
R08022,Home & Garden,Fantastic quality and great value for money. Love it!,4,2023-10-20 19:05:55.355535552,True,2,Positive,0.8
R08023,Clothing,Poor quality! Not as described. Requesting refund.,1,2023-10-20 19:58:29.270927092,False,1,Negative,-0.6
R08024,Books,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-10-20 20:51:03.186318632,True,2,Positive,0.9
R08025,Electronics,Decent product. Meets basic expectations.,3,2023-10-20 21:43:37.101710172,True,2,Neutral,0.0
R08026,Electronics,Average quality. Could be better for the price.,3,2023-10-20 22:36:11.017101708,False,3,Positive,0.6
R08027,Beauty,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-10-20 23:28:44.932493248,True,2,Positive,0.7
R08028,Clothing,Fantastic quality and great value for money. Love it!,4,2023-10-21 00:21:18.847884788,True,1,Positive,0.8
R08029,Home & Garden,Perfect! Exactly what I was looking for. Great customer service too.,4,2023-10-21 01:13:52.763276328,True,4,Positive,0.7
R08030,Sports,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-10-21 02:06:26.678667864,False,3,Positive,0.7
R08031,Clothing,Great product! Highly recommend it. Excellent quality and fast shipping.,4,2023-10-21 02:59:00.594059404,True,3,Positive,0.9
R08032,Books,Awful! Broke after one day. Very disappointed.,1,2023-10-21 03:51:34.509450944,True,4,Negative,-0.7
R08033,Electronics,Poor quality! Not as described. Requesting refund.,2,2023-10-21 04:44:08.424842484,True,0,Negative,-0.6
R08034,Beauty,Great product! Highly recommend it. Excellent quality and fast shipping.,4,2023-10-21 05:36:42.340234024,True,2,Positive,0.9
R08035,Books,Okay. Works as expected but nothing extraordinary.,3,2023-10-21 06:29:16.255625560,True,2,Neutral,0.0
R08036,Books,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-10-21 07:21:50.171017100,True,4,Positive,0.7
R08037,Sports,Terrible! Cheap materials and poor construction.,2,2023-10-21 08:14:24.086408640,True,4,Negative,-0.8
R08038,Electronics,Average quality. Could be better for the price.,3,2023-10-21 09:06:58.001800180,True,1,Positive,0.6
R08039,Home & Garden,Decent product. Meets basic expectations.,3,2023-10-21 09:59:31.917191720,True,1,Neutral,0.0
R08040,Books,Amazing quality! Worth every penny. Will definitely buy again.,4,2023-10-21 10:52:05.832583256,True,4,Positive,0.7
R08041,Books,Outstanding product! Exceeded my expectations completely.,5,2023-10-21 11:44:39.747974796,True,3,Positive,0.6
R08042,Sports,Okay product. Nothing special but does the job.,3,2023-10-21 12:37:13.663366336,False,5,Neutral,0.0
R08043,Sports,Terrible! Cheap materials and poor construction.,1,2023-10-21 13:29:47.578757876,False,1,Negative,-0.8
R08044,Clothing,Horrible experience! Product defective and customer service unhelpful.,1,2023-10-21 14:22:21.494149416,True,2,Negative,-0.7
R08045,Sports,Poor quality! Not as described. Requesting refund.,1,2023-10-21 15:14:55.409540952,True,5,Negative,-0.6
R08046,Sports,Okay product. Nothing special but does the job.,3,2023-10-21 16:07:29.324932492,False,2,Neutral,0.0
R08047,Clothing,Outstanding product! Exceeded my expectations completely.,5,2023-10-21 17:00:03.240324032,True,2,Positive,0.6
R08048,Beauty,Outstanding product! Exceeded my expectations completely.,5,2023-10-21 17:52:37.155715572,False,3,Positive,0.6
R08049,Books,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-10-21 18:45:11.071107108,True,1,Positive,0.7
R08050,Electronics,Terrible! Cheap materials and poor construction.,1,2023-10-21 19:37:44.986498648,True,3,Negative,-0.8
R08051,Clothing,Fantastic quality and great value for money. Love it!,5,2023-10-21 20:30:18.901890188,True,3,Positive,0.8
R08052,Books,Terrible! Cheap materials and poor construction.,1,2023-10-21 21:22:52.817281728,True,2,Negative,-0.8
R08053,Books,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-10-21 22:15:26.732673268,True,3,Positive,0.7
R08054,Home & Garden,It's fine. Not great but not terrible either.,3,2023-10-21 23:08:00.648064804,True,2,Neutral,0.0
R08055,Electronics,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-10-22 00:00:34.563456344,True,0,Positive,0.9
R08056,Electronics,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-10-22 00:53:08.478847884,False,4,Positive,0.7
R08057,Books,Fantastic quality and great value for money. Love it!,5,2023-10-22 01:45:42.394239424,False,2,Positive,0.8
R08058,Beauty,Terrible product! Poor quality and waste of money.,1,2023-10-22 02:38:16.309630964,False,3,Negative,-0.8
R08059,Electronics,Outstanding product! Exceeded my expectations completely.,5,2023-10-22 03:30:50.225022500,True,2,Positive,0.6
R08060,Electronics,Terrible product! Poor quality and waste of money.,2,2023-10-22 04:23:24.140414040,True,2,Negative,-0.8
R08061,Beauty,Okay. Works as expected but nothing extraordinary.,3,2023-10-22 05:15:58.055805580,True,7,Neutral,0.0
R08062,Clothing,Okay product. Nothing special but does the job.,3,2023-10-22 06:08:31.971197120,False,1,Neutral,0.0
R08063,Sports,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-10-22 07:01:05.886588660,True,3,Positive,0.7
R08064,Books,Amazing quality! Worth every penny. Will definitely buy again.,4,2023-10-22 07:53:39.801980196,True,4,Positive,0.7
R08065,Home & Garden,Terrible! Cheap materials and poor construction.,1,2023-10-22 08:46:13.717371736,True,1,Negative,-0.8
R08066,Home & Garden,It's fine. Not great but not terrible either.,3,2023-10-22 09:38:47.632763276,True,3,Neutral,0.0
R08067,Sports,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-10-22 10:31:21.548154816,True,4,Positive,0.7
R08068,Books,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-10-22 11:23:55.463546352,False,2,Positive,0.7
R08069,Sports,Outstanding product! Exceeded my expectations completely.,5,2023-10-22 12:16:29.378937892,True,4,Positive,0.6
R08070,Books,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-10-22 13:09:03.294329432,True,3,Positive,0.7
R08071,Books,It's fine. Not great but not terrible either.,3,2023-10-22 14:01:37.209720972,True,1,Neutral,0.0
R08072,Books,Decent product. Meets basic expectations.,3,2023-10-22 14:54:11.125112512,False,2,Neutral,0.0
R08073,Home & Garden,Average quality. Could be better for the price.,3,2023-10-22 15:46:45.040504048,True,3,Positive,0.6
R08074,Clothing,Horrible experience! Product defective and customer service unhelpful.,1,2023-10-22 16:39:18.955895588,False,1,Negative,-0.7
R08075,Electronics,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-10-22 17:31:52.871287128,True,4,Positive,0.7
R08076,Home & Garden,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-10-22 18:24:26.786678668,False,5,Positive,0.7
R08077,Electronics,It's fine. Not great but not terrible either.,3,2023-10-22 19:17:00.702070208,False,4,Neutral,0.0
R08078,Electronics,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-10-22 20:09:34.617461744,True,1,Positive,0.9
R08079,Electronics,Decent product. Meets basic expectations.,3,2023-10-22 21:02:08.532853284,True,3,Neutral,0.0
R08080,Home & Garden,Poor quality! Not as described. Requesting refund.,2,2023-10-22 21:54:42.448244824,True,1,Negative,-0.6
R08081,Beauty,Perfect! Exactly what I was looking for. Great customer service too.,4,2023-10-22 22:47:16.363636364,True,2,Positive,0.7
R08082,Clothing,Horrible experience! Product defective and customer service unhelpful.,1,2023-10-22 23:39:50.279027900,True,3,Negative,-0.7
R08083,Clothing,Okay. Works as expected but nothing extraordinary.,3,2023-10-23 00:32:24.194419440,True,5,Neutral,0.0
R08084,Electronics,Horrible experience! Product defective and customer service unhelpful.,2,2023-10-23 01:24:58.109810980,True,5,Negative,-0.7
R08085,Home & Garden,Terrible! Cheap materials and poor construction.,2,2023-10-23 02:17:32.025202520,True,5,Negative,-0.8
R08086,Electronics,Amazing quality! Worth every penny. Will definitely buy again.,4,2023-10-23 03:10:05.940594060,True,4,Positive,0.7
R08087,Beauty,Average quality. Could be better for the price.,3,2023-10-23 04:02:39.855985596,True,3,Positive,0.6
R08088,Clothing,Awful! Broke after one day. Very disappointed.,2,2023-10-23 04:55:13.771377136,False,2,Negative,-0.7
R08089,Home & Garden,Fantastic quality and great value for money. Love it!,5,2023-10-23 05:47:47.686768676,True,1,Positive,0.8
R08090,Beauty,Okay product. Nothing special but does the job.,3,2023-10-23 06:40:21.602160216,False,3,Neutral,0.0
R08091,Books,Terrible product! Poor quality and waste of money.,2,2023-10-23 07:32:55.517551756,True,4,Negative,-0.8
R08092,Books,Okay. Works as expected but nothing extraordinary.,3,2023-10-23 08:25:29.432943292,False,7,Neutral,0.0
R08093,Sports,Perfect! Exactly what I was looking for. Great customer service too.,4,2023-10-23 09:18:03.348334832,False,1,Positive,0.7
R08094,Home & Garden,Outstanding product! Exceeded my expectations completely.,5,2023-10-23 10:10:37.263726372,True,3,Positive,0.6
R08095,Books,Terrible! Cheap materials and poor construction.,1,2023-10-23 11:03:11.179117912,True,8,Negative,-0.8
R08096,Electronics,Perfect! Exactly what I was looking for. Great customer service too.,4,2023-10-23 11:55:45.094509452,True,1,Positive,0.7
R08097,Sports,Terrible! Cheap materials and poor construction.,1,2023-10-23 12:48:19.009900988,True,2,Negative,-0.8
R08098,Books,Outstanding product! Exceeded my expectations completely.,5,2023-10-23 13:40:52.925292528,True,2,Positive,0.6
R08099,Sports,Amazing quality! Worth every penny. Will definitely buy again.,4,2023-10-23 14:33:26.840684068,True,3,Positive,0.7
R08100,Clothing,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-10-23 15:26:00.756075608,False,3,Positive,0.9
R08101,Clothing,Average quality. Could be better for the price.,3,2023-10-23 16:18:34.671467144,True,4,Positive,0.6
R08102,Home & Garden,Outstanding product! Exceeded my expectations completely.,5,2023-10-23 17:11:08.586858684,True,5,Positive,0.6
R08103,Clothing,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-10-23 18:03:42.502250224,True,3,Positive,0.9
R08104,Sports,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-10-23 18:56:16.417641764,True,0,Positive,0.7
R08105,Beauty,Awful! Broke after one day. Very disappointed.,1,2023-10-23 19:48:50.333033304,True,4,Negative,-0.7
R08106,Books,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-10-23 20:41:24.248424840,True,3,Positive,0.9
R08107,Clothing,Terrible! Cheap materials and poor construction.,1,2023-10-23 21:33:58.163816380,True,5,Negative,-0.8
R08108,Home & Garden,Okay product. Nothing special but does the job.,3,2023-10-23 22:26:32.079207920,False,3,Neutral,0.0
R08109,Clothing,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-10-23 23:19:05.994599460,True,4,Positive,0.9
R08110,Beauty,Okay product. Nothing special but does the job.,3,2023-10-24 00:11:39.909991000,True,2,Neutral,0.0
R08111,Clothing,Okay product. Nothing special but does the job.,3,2023-10-24 01:04:13.825382536,True,1,Neutral,0.0
R08112,Sports,Okay product. Nothing special but does the job.,3,2023-10-24 01:56:47.740774076,False,1,Neutral,0.0
R08113,Books,Horrible experience! Product defective and customer service unhelpful.,1,2023-10-24 02:49:21.656165616,True,2,Negative,-0.7
R08114,Books,Outstanding product! Exceeded my expectations completely.,4,2023-10-24 03:41:55.571557156,False,3,Positive,0.6
R08115,Beauty,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-10-24 04:34:29.486948696,True,6,Positive,0.9
R08116,Beauty,Terrible! Cheap materials and poor construction.,1,2023-10-24 05:27:03.402340232,True,1,Negative,-0.8
R08117,Electronics,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-10-24 06:19:37.317731772,True,5,Positive,0.7
R08118,Books,Okay. Works as expected but nothing extraordinary.,3,2023-10-24 07:12:11.233123312,True,2,Neutral,0.0
R08119,Sports,Awful! Broke after one day. Very disappointed.,1,2023-10-24 08:04:45.148514852,True,3,Negative,-0.7
R08120,Sports,Poor quality! Not as described. Requesting refund.,2,2023-10-24 08:57:19.063906388,True,4,Negative,-0.6
R08121,Beauty,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-10-24 09:49:52.979297928,True,5,Positive,0.7
R08122,Books,Terrible product! Poor quality and waste of money.,1,2023-10-24 10:42:26.894689468,True,5,Negative,-0.8
R08123,Books,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-10-24 11:35:00.810081008,True,2,Positive,0.7
R08124,Home & Garden,Fantastic quality and great value for money. Love it!,5,2023-10-24 12:27:34.725472548,True,4,Positive,0.8
R08125,Beauty,Okay. Works as expected but nothing extraordinary.,3,2023-10-24 13:20:08.640864084,True,6,Neutral,0.0
R08126,Electronics,Poor quality! Not as described. Requesting refund.,2,2023-10-24 14:12:42.556255624,True,6,Negative,-0.6
R08127,Electronics,Poor quality! Not as described. Requesting refund.,2,2023-10-24 15:05:16.471647164,True,3,Negative,-0.6
R08128,Sports,Horrible experience! Product defective and customer service unhelpful.,2,2023-10-24 15:57:50.387038704,True,4,Negative,-0.7
R08129,Home & Garden,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-10-24 16:50:24.302430244,True,3,Positive,0.7
R08130,Sports,Decent product. Meets basic expectations.,3,2023-10-24 17:42:58.217821780,True,5,Neutral,0.0
R08131,Home & Garden,Decent product. Meets basic expectations.,3,2023-10-24 18:35:32.133213320,True,2,Neutral,0.0
R08132,Beauty,Average quality. Could be better for the price.,3,2023-10-24 19:28:06.048604860,True,4,Positive,0.6
R08133,Sports,Okay product. Nothing special but does the job.,3,2023-10-24 20:20:39.963996400,True,5,Neutral,0.0
R08134,Clothing,Great product! Highly recommend it. Excellent quality and fast shipping.,4,2023-10-24 21:13:13.879387936,True,3,Positive,0.9
R08135,Clothing,Okay product. Nothing special but does the job.,3,2023-10-24 22:05:47.794779476,True,2,Neutral,0.0
R08136,Sports,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-10-24 22:58:21.710171016,False,2,Positive,0.9
R08137,Home & Garden,Fantastic quality and great value for money. Love it!,4,2023-10-24 23:50:55.625562556,True,5,Positive,0.8
R08138,Electronics,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-10-25 00:43:29.540954096,True,2,Positive,0.7
R08139,Home & Garden,Average quality. Could be better for the price.,3,2023-10-25 01:36:03.456345632,True,1,Positive,0.6
R08140,Electronics,Awful! Broke after one day. Very disappointed.,1,2023-10-25 02:28:37.371737172,True,3,Negative,-0.7
R08141,Electronics,Fantastic quality and great value for money. Love it!,4,2023-10-25 03:21:11.287128712,True,6,Positive,0.8
R08142,Sports,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-10-25 04:13:45.202520252,True,2,Positive,0.7
R08143,Electronics,Awful! Broke after one day. Very disappointed.,1,2023-10-25 05:06:19.117911792,True,10,Negative,-0.7
R08144,Books,Decent product. Meets basic expectations.,3,2023-10-25 05:58:53.033303328,True,5,Neutral,0.0
R08145,Clothing,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-10-25 06:51:26.948694868,True,2,Positive,0.7
R08146,Home & Garden,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-10-25 07:44:00.864086408,True,4,Positive,0.7
R08147,Beauty,Poor quality! Not as described. Requesting refund.,2,2023-10-25 08:36:34.779477948,True,5,Negative,-0.6
R08148,Sports,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-10-25 09:29:08.694869488,True,5,Positive,0.7
R08149,Beauty,Terrible product! Poor quality and waste of money.,1,2023-10-25 10:21:42.610261024,True,3,Negative,-0.8
R08150,Sports,Poor quality! Not as described. Requesting refund.,1,2023-10-25 11:14:16.525652564,True,4,Negative,-0.6
R08151,Sports,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-10-25 12:06:50.441044104,True,3,Positive,0.9
R08152,Beauty,Average quality. Could be better for the price.,3,2023-10-25 12:59:24.356435644,True,2,Positive,0.6
R08153,Sports,Outstanding product! Exceeded my expectations completely.,5,2023-10-25 13:51:58.271827180,True,4,Positive,0.6
R08154,Books,Great product! Highly recommend it. Excellent quality and fast shipping.,4,2023-10-25 14:44:32.187218720,True,1,Positive,0.9
R08155,Electronics,Horrible experience! Product defective and customer service unhelpful.,2,2023-10-25 15:37:06.102610260,True,1,Negative,-0.7
R08156,Clothing,It's fine. Not great but not terrible either.,3,2023-10-25 16:29:40.018001800,True,6,Neutral,0.0
R08157,Books,Okay product. Nothing special but does the job.,3,2023-10-25 17:22:13.933393340,False,5,Neutral,0.0
R08158,Home & Garden,Amazing quality! Worth every penny. Will definitely buy again.,4,2023-10-25 18:14:47.848784876,False,3,Positive,0.7
R08159,Sports,Okay. Works as expected but nothing extraordinary.,3,2023-10-25 19:07:21.764176416,True,3,Neutral,0.0
R08160,Electronics,It's fine. Not great but not terrible either.,3,2023-10-25 19:59:55.679567956,True,1,Neutral,0.0
R08161,Electronics,Okay. Works as expected but nothing extraordinary.,3,2023-10-25 20:52:29.594959496,True,1,Neutral,0.0
R08162,Sports,Fantastic quality and great value for money. Love it!,5,2023-10-25 21:45:03.510351036,True,4,Positive,0.8
R08163,Clothing,Amazing quality! Worth every penny. Will definitely buy again.,4,2023-10-25 22:37:37.425742572,True,1,Positive,0.7
R08164,Clothing,Awful! Broke after one day. Very disappointed.,2,2023-10-25 23:30:11.341134112,True,1,Negative,-0.7
R08165,Electronics,Fantastic quality and great value for money. Love it!,5,2023-10-26 00:22:45.256525652,True,2,Positive,0.8
R08166,Books,Terrible! Cheap materials and poor construction.,2,2023-10-26 01:15:19.171917192,True,7,Negative,-0.8
R08167,Beauty,Amazing quality! Worth every penny. Will definitely buy again.,4,2023-10-26 02:07:53.087308732,True,2,Positive,0.7
R08168,Home & Garden,Okay. Works as expected but nothing extraordinary.,3,2023-10-26 03:00:27.002700268,False,5,Neutral,0.0
R08169,Books,Average quality. Could be better for the price.,3,2023-10-26 03:53:00.918091808,False,2,Positive,0.6
R08170,Home & Garden,Terrible! Cheap materials and poor construction.,1,2023-10-26 04:45:34.833483348,True,3,Negative,-0.8
R08171,Books,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-10-26 05:38:08.748874888,True,5,Positive,0.7
R08172,Books,Fantastic quality and great value for money. Love it!,5,2023-10-26 06:30:42.664266424,True,3,Positive,0.8
R08173,Books,Okay product. Nothing special but does the job.,3,2023-10-26 07:23:16.579657964,True,1,Neutral,0.0
R08174,Clothing,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-10-26 08:15:50.495049504,True,3,Positive,0.9
R08175,Beauty,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-10-26 09:08:24.410441044,True,2,Positive,0.7
R08176,Home & Garden,Okay product. Nothing special but does the job.,3,2023-10-26 10:00:58.325832584,True,2,Neutral,0.0
R08177,Home & Garden,Okay product. Nothing special but does the job.,3,2023-10-26 10:53:32.241224120,True,3,Neutral,0.0
R08178,Beauty,Fantastic quality and great value for money. Love it!,4,2023-10-26 11:46:06.156615660,False,4,Positive,0.8
R08179,Books,Terrible product! Poor quality and waste of money.,1,2023-10-26 12:38:40.072007200,True,3,Negative,-0.8
R08180,Clothing,Awful! Broke after one day. Very disappointed.,1,2023-10-26 13:31:13.987398740,True,3,Negative,-0.7
R08181,Clothing,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-10-26 14:23:47.902790280,False,0,Positive,0.9
R08182,Clothing,Okay. Works as expected but nothing extraordinary.,3,2023-10-26 15:16:21.818181816,False,6,Neutral,0.0
R08183,Beauty,Awful! Broke after one day. Very disappointed.,1,2023-10-26 16:08:55.733573356,True,5,Negative,-0.7
R08184,Electronics,Terrible! Cheap materials and poor construction.,1,2023-10-26 17:01:29.648964896,True,2,Negative,-0.8
R08185,Sports,Fantastic quality and great value for money. Love it!,5,2023-10-26 17:54:03.564356436,False,3,Positive,0.8
R08186,Clothing,Decent product. Meets basic expectations.,3,2023-10-26 18:46:37.479747972,True,2,Neutral,0.0
R08187,Electronics,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-10-26 19:39:11.395139512,True,5,Positive,0.9
R08188,Books,Outstanding product! Exceeded my expectations completely.,5,2023-10-26 20:31:45.310531052,True,4,Positive,0.6
R08189,Sports,Perfect! Exactly what I was looking for. Great customer service too.,4,2023-10-26 21:24:19.225922592,True,1,Positive,0.7
R08190,Books,Outstanding product! Exceeded my expectations completely.,5,2023-10-26 22:16:53.141314132,True,2,Positive,0.6
R08191,Books,Poor quality! Not as described. Requesting refund.,1,2023-10-26 23:09:27.056705668,True,3,Negative,-0.6
R08192,Sports,Fantastic quality and great value for money. Love it!,5,2023-10-27 00:02:00.972097208,True,4,Positive,0.8
R08193,Books,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-10-27 00:54:34.887488748,True,5,Positive,0.7
R08194,Clothing,It's fine. Not great but not terrible either.,3,2023-10-27 01:47:08.802880288,True,2,Neutral,0.0
R08195,Beauty,Poor quality! Not as described. Requesting refund.,2,2023-10-27 02:39:42.718271828,False,4,Negative,-0.6
R08196,Home & Garden,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-10-27 03:32:16.633663364,True,7,Positive,0.9
R08197,Sports,Awful! Broke after one day. Very disappointed.,1,2023-10-27 04:24:50.549054904,True,0,Negative,-0.7
R08198,Electronics,Terrible! Cheap materials and poor construction.,2,2023-10-27 05:17:24.464446444,True,3,Negative,-0.8
R08199,Electronics,Fantastic quality and great value for money. Love it!,4,2023-10-27 06:09:58.379837984,True,2,Positive,0.8
R08200,Sports,Okay product. Nothing special but does the job.,3,2023-10-27 07:02:32.295229524,True,1,Neutral,0.0
R08201,Home & Garden,Outstanding product! Exceeded my expectations completely.,5,2023-10-27 07:55:06.210621060,True,5,Positive,0.6
R08202,Electronics,Awful! Broke after one day. Very disappointed.,2,2023-10-27 08:47:40.126012600,True,4,Negative,-0.7
R08203,Books,Decent product. Meets basic expectations.,3,2023-10-27 09:40:14.041404140,True,0,Neutral,0.0
R08204,Clothing,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-10-27 10:32:47.956795680,True,6,Positive,0.7
R08205,Books,It's fine. Not great but not terrible either.,3,2023-10-27 11:25:21.872187216,True,4,Neutral,0.0
R08206,Clothing,Average quality. Could be better for the price.,3,2023-10-27 12:17:55.787578756,True,1,Positive,0.6
R08207,Electronics,Okay. Works as expected but nothing extraordinary.,3,2023-10-27 13:10:29.702970296,True,1,Neutral,0.0
R08208,Home & Garden,Terrible product! Poor quality and waste of money.,2,2023-10-27 14:03:03.618361836,True,3,Negative,-0.8
R08209,Clothing,It's fine. Not great but not terrible either.,3,2023-10-27 14:55:37.533753376,True,2,Neutral,0.0
R08210,Books,Decent product. Meets basic expectations.,3,2023-10-27 15:48:11.449144912,True,4,Neutral,0.0
R08211,Electronics,Poor quality! Not as described. Requesting refund.,1,2023-10-27 16:40:45.364536452,False,3,Negative,-0.6
R08212,Beauty,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-10-27 17:33:19.279927992,False,1,Positive,0.7
R08213,Home & Garden,Outstanding product! Exceeded my expectations completely.,4,2023-10-27 18:25:53.195319532,True,1,Positive,0.6
R08214,Electronics,Outstanding product! Exceeded my expectations completely.,5,2023-10-27 19:18:27.110711072,True,4,Positive,0.6
R08215,Books,Average quality. Could be better for the price.,3,2023-10-27 20:11:01.026102608,True,3,Positive,0.6
R08216,Clothing,Terrible product! Poor quality and waste of money.,1,2023-10-27 21:03:34.941494148,True,3,Negative,-0.8
R08217,Clothing,Awful! Broke after one day. Very disappointed.,1,2023-10-27 21:56:08.856885688,True,4,Negative,-0.7
R08218,Books,Okay. Works as expected but nothing extraordinary.,3,2023-10-27 22:48:42.772277228,True,1,Neutral,0.0
R08219,Sports,Fantastic quality and great value for money. Love it!,5,2023-10-27 23:41:16.687668764,True,2,Positive,0.8
R08220,Home & Garden,Terrible! Cheap materials and poor construction.,2,2023-10-28 00:33:50.603060304,True,6,Negative,-0.8
R08221,Books,Average quality. Could be better for the price.,3,2023-10-28 01:26:24.518451844,True,1,Positive,0.6
R08222,Home & Garden,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-10-28 02:18:58.433843384,True,6,Positive,0.7
R08223,Sports,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-10-28 03:11:32.349234924,True,5,Positive,0.7
R08224,Beauty,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-10-28 04:04:06.264626460,True,1,Positive,0.9
R08225,Electronics,Outstanding product! Exceeded my expectations completely.,4,2023-10-28 04:56:40.180018000,True,3,Positive,0.6
R08226,Books,Terrible product! Poor quality and waste of money.,1,2023-10-28 05:49:14.095409540,True,5,Negative,-0.8
R08227,Home & Garden,Terrible! Cheap materials and poor construction.,1,2023-10-28 06:41:48.010801080,True,2,Negative,-0.8
R08228,Sports,Terrible! Cheap materials and poor construction.,1,2023-10-28 07:34:21.926192620,True,4,Negative,-0.8
R08229,Electronics,It's fine. Not great but not terrible either.,3,2023-10-28 08:26:55.841584156,False,0,Neutral,0.0
R08230,Home & Garden,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-10-28 09:19:29.756975696,True,4,Positive,0.7
R08231,Home & Garden,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-10-28 10:12:03.672367236,True,2,Positive,0.7
R08232,Electronics,Great product! Highly recommend it. Excellent quality and fast shipping.,4,2023-10-28 11:04:37.587758776,True,4,Positive,0.9
R08233,Beauty,It's fine. Not great but not terrible either.,3,2023-10-28 11:57:11.503150316,True,2,Neutral,0.0
R08234,Beauty,Poor quality! Not as described. Requesting refund.,1,2023-10-28 12:49:45.418541852,True,2,Negative,-0.6
R08235,Beauty,Decent product. Meets basic expectations.,3,2023-10-28 13:42:19.333933392,False,2,Neutral,0.0
R08236,Beauty,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-10-28 14:34:53.249324932,True,4,Positive,0.9
R08237,Home & Garden,Terrible! Cheap materials and poor construction.,1,2023-10-28 15:27:27.164716472,True,4,Negative,-0.8
R08238,Electronics,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-10-28 16:20:01.080108008,True,3,Positive,0.9
R08239,Sports,Fantastic quality and great value for money. Love it!,5,2023-10-28 17:12:34.995499548,True,2,Positive,0.8
R08240,Electronics,Perfect! Exactly what I was looking for. Great customer service too.,4,2023-10-28 18:05:08.910891088,True,2,Positive,0.7
R08241,Beauty,Horrible experience! Product defective and customer service unhelpful.,2,2023-10-28 18:57:42.826282628,True,2,Negative,-0.7
R08242,Clothing,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-10-28 19:50:16.741674168,True,2,Positive,0.9
R08243,Home & Garden,Terrible product! Poor quality and waste of money.,2,2023-10-28 20:42:50.657065704,False,4,Negative,-0.8
R08244,Sports,Fantastic quality and great value for money. Love it!,5,2023-10-28 21:35:24.572457244,False,0,Positive,0.8
R08245,Beauty,It's fine. Not great but not terrible either.,3,2023-10-28 22:27:58.487848784,True,4,Neutral,0.0
R08246,Books,Terrible! Cheap materials and poor construction.,2,2023-10-28 23:20:32.403240324,True,3,Negative,-0.8
R08247,Books,Decent product. Meets basic expectations.,3,2023-10-29 00:13:06.318631864,False,4,Neutral,0.0
R08248,Books,Decent product. Meets basic expectations.,3,2023-10-29 01:05:40.234023400,True,2,Neutral,0.0
R08249,Electronics,Okay. Works as expected but nothing extraordinary.,3,2023-10-29 01:58:14.149414940,True,5,Neutral,0.0
R08250,Electronics,Fantastic quality and great value for money. Love it!,5,2023-10-29 02:50:48.064806480,True,5,Positive,0.8
R08251,Beauty,It's fine. Not great but not terrible either.,3,2023-10-29 03:43:21.980198020,True,3,Neutral,0.0
R08252,Books,Outstanding product! Exceeded my expectations completely.,4,2023-10-29 04:35:55.895589560,True,5,Positive,0.6
